Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
416,Ski Beatz,occupation,record producer,2578644,22,620958,"[""David Willis"",""Ski"",""DJ Ski"",""MC Will-Ski"",""David Anthony Willis"",""Joe Chink""]","[""music producer""]",http://www.wikidata.org/entity/Q7534843,http://www.wikidata.org/entity/Q183945,Ski Beatz,Record producer,1017,42844,What is Ski Beatz's occupation?,"[""record producer"", ""music producer""]","['What does Ski Beatz do for a living?', ""What is Ski Beatz's occupation?"", ""What is Ski Beatz's profession?"", ""What is Ski Beatz's line of work?"", 'What job role is Ski Beatz engaged in?', 'What career path has Ski Beatz chosen?', 'What field of employment is Ski Beatz part of?', ""What is Ski Beatz's source of professional engagement?"", ""What is Ski Beatz's vocational pursuit?"", 'What field of work is Ski Beatz engaged in?']",43861,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",,"[0.25, 0, 0, 0, 1.0, 0.22222222222222224, 1.0, 1.0, 0, 1.0]","[0.5062696404454143, 0.0, 0.7764213820946172, 0.0, 0.046313188674389195, 0.5901321925953411, 0.0, 0.0, 0.6209199909308392, 0.0]","[0.0077097053, 1.0, 0.005205798, 1.0, 0.8866822, 0.024547707, 1.0, 1.0, 7.7504636e-05, 1.0]"
189,Benjamin Mount,occupation,record producer,830098,22,620958,"[""Ben Mount"",""Verse"",""Ben the Verse"",""Ben Verse"",""The Verse"",""MC Verse"",""Pendulum Man""]","[""music producer""]",http://www.wikidata.org/entity/Q2447305,http://www.wikidata.org/entity/Q183945,Ben Mount,Record producer,758,42844,What is Benjamin Mount's occupation?,"[""record producer"", ""music producer""]","['What does Benjamin Mount do for a living?', ""What is Benjamin Mount's occupation?"", ""What is Benjamin Mount's profession?"", ""What is Benjamin Mount's line of work?"", 'What job role is Benjamin Mount engaged in?', 'What career path has Benjamin Mount chosen?', 'What field of employment is Benjamin Mount part of?', ""What is Benjamin Mount's source of professional engagement?"", ""What is Benjamin Mount's vocational pursuit?"", 'What field of work is Benjamin Mount engaged in?']",43602,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.35409971358815207, 0.0, 0.4017228116848711, 0.41911959654301434, 0.5798389430586441, 0.5439951304354242, 0.5959879059596087, 0.0, 0.6541450990545405]","[1.0, 0.017548637, 1.0, 0.09304163, 0.032967158, 0.037523244, 0.008034287, 0.08750697, 1.0, 0.008312989]"
29,Albert Bates,occupation,lawyer,1399762,22,1263908,"[""Albert Kealiinui Bates""]","[""attorney"",""solicitor"",""barrister"",""lawyers""]",http://www.wikidata.org/entity/Q4709706,http://www.wikidata.org/entity/Q40348,Albert Bates,Lawyer,322,43223,What is Albert Bates's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers""]","['What does Albert Bates do for a living?', ""What is Albert Bates's occupation?"", ""What is Albert Bates's profession?"", ""What is Albert Bates's line of work?"", 'What job role is Albert Bates engaged in?', 'What career path has Albert Bates chosen?', 'What field of employment is Albert Bates part of?', ""What is Albert Bates's source of professional engagement?"", ""What is Albert Bates's vocational pursuit?"", 'What field of work is Albert Bates engaged in?']",43545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.2857142857142857, 0, 0, 0, 0, 0.33333333333333337, 0, 0]","[0.5418834640239495, 0.0, 0.4679340969059376, 0.46179785639530135, 0.5528087057763077, 0.4632696444280751, 0.0, 0.45344092452062296, 0.5464062885458211, 0.0]","[0.051058345, 1.0, 0.015514861, 0.007143894, 0.017475238, 0.007575576, 1.0, 0.05984245, 0.009977403, 1.0]"
437,John Andrew Martin,occupation,lawyer,499316,22,1263908,"[""John Martin""]","[""attorney"",""solicitor"",""barrister"",""lawyers""]",http://www.wikidata.org/entity/Q1699157,http://www.wikidata.org/entity/Q40348,John Andrew Martin,Lawyer,155,43223,What is John Andrew Martin's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","['What does John Andrew Martin do for a living?', ""What is John Andrew Martin's occupation?"", ""What is John Andrew Martin's profession?"", ""What is John Andrew Martin's line of work?"", 'What job role is John Andrew Martin engaged in?', 'What career path has John Andrew Martin chosen?', 'What field of employment is John Andrew Martin part of?', ""What is John Andrew Martin's source of professional engagement?"", ""What is John Andrew Martin's vocational pursuit?"", 'What field of work is John Andrew Martin engaged in?']",43378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6091914382316057, 0.0, 0.0, 0.0, 0.557912182913939, 0.7095757946445108, 0.3606236276126378, 0.3010689734920417, 0.0, 0.5717468472403991]","[0.0028067601, 1.0, 1.0, 1.0, 0.057334058, 0.00088403956, 0.09081396, 0.13945504, 1.0, 0.0172927]"
413,Frequency,occupation,record producer,1826643,22,620958,[],"[""music producer""]",http://www.wikidata.org/entity/Q5502846,http://www.wikidata.org/entity/Q183945,Frequency (record producer),Record producer,514,42844,What is Frequency's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire"", ""record producer"", ""music producer""]","['What does Frequency do for a living?', ""What is Frequency's occupation?"", ""What is Frequency's profession?"", ""What is Frequency's line of work?"", 'What job role is Frequency engaged in?', 'What career path has Frequency chosen?', 'What field of employment is Frequency part of?', ""What is Frequency's source of professional engagement?"", ""What is Frequency's vocational pursuit?"", 'What field of work is Frequency engaged in?']",43358,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,"[0.33333333333333337, 0, 0.33333333333333337, 0.33333333333333337, 0.2857142857142857, 0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.25]","[0.5556987416120449, 0.5302126317983239, 0.5999525796618376, 0.5317185454853124, 0.6704040638426766, 0.0, 0.15954572793841607, 0.1572381440348006, 0.15903944567038286, 0.9678393822568154]","[0.07748451, 0.15001465, 0.05121362, 0.03387258, 0.023023522, 1.0, 0.34864512, 0.43526098, 0.40356687, 0.006925139]"
24,"Harvey Peltier, Sr.",occupation,lawyer,357837,22,1263908,[],"[""attorney"",""solicitor"",""barrister"",""lawyers""]",http://www.wikidata.org/entity/Q16008268,http://www.wikidata.org/entity/Q40348,Harvey Peltier Sr.,Lawyer,103,43223,"What is Harvey Peltier, Sr.'s occupation?","[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","['What does Harvey Peltier, Sr. do for a living?', ""What is Harvey Peltier, Sr.'s occupation?"", ""What is Harvey Peltier, Sr.'s profession?"", ""What is Harvey Peltier, Sr.'s line of work?"", 'What job role is Harvey Peltier, Sr. engaged in?', 'What career path has Harvey Peltier, Sr. chosen?', 'What field of employment is Harvey Peltier, Sr. part of?', ""What is Harvey Peltier, Sr.'s source of professional engagement?"", ""What is Harvey Peltier, Sr.'s vocational pursuit?"", 'What field of work is Harvey Peltier, Sr. engaged in?']",43326,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.33333333333333337, 0, 0, 0, 0, 0, 0, 0, 0.5, 0]","[0.5345098374806153, 0.3529988250585808, 0.0, 0.42428605813554254, 0.4450926952246501, 0.46170449981496153, 0.16362739072119115, 0.4960021595252277, 0.4905741726491289, 0.5263135790816327]","[0.004244505, 0.18849808, 1.0, 0.08564771, 0.05579587, 0.076087706, 0.08253998, 0.044852763, 0.025003, 0.052187495]"
168,T Power,occupation,record producer,448026,22,620958,[],"[""music producer""]",http://www.wikidata.org/entity/Q16734680,http://www.wikidata.org/entity/Q183945,T Power,Record producer,406,42844,What is T Power's occupation?,"[""record producer"", ""music producer""]","['What does T Power do for a living?', ""What is T Power's occupation?"", ""What is T Power's profession?"", ""What is T Power's line of work?"", 'What job role is T Power engaged in?', 'What career path has T Power chosen?', 'What field of employment is T Power part of?', ""What is T Power's source of professional engagement?"", ""What is T Power's vocational pursuit?"", 'What field of work is T Power engaged in?']",43250,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6383368580809484, 0.0, 0.0, 0.0, 0.0, 0.27786343518906487, 0.7214855924907408, 0.532658169098458, 0.5433918273614925, 0.9013439020289754]","[0.06372859, 1.0, 1.0, 1.0, 1.0, 0.30308107, 0.001597452, 0.039865125, 0.0008738152, 0.00021752722]"
31,Wise,occupation,record producer,2798519,22,620958,"[""Leonardo Roman""]","[""music producer""]",http://www.wikidata.org/entity/Q8027436,http://www.wikidata.org/entity/Q183945,Wise (Stetsasonic),Record producer,396,42844,What is Wise's occupation?,"[""record producer"", ""music producer""]","['What does Wise do for a living?', ""What is Wise's occupation?"", ""What is Wise's profession?"", ""What is Wise's line of work?"", 'What job role is Wise engaged in?', 'What career path has Wise chosen?', 'What field of employment is Wise part of?', ""What is Wise's source of professional engagement?"", ""What is Wise's vocational pursuit?"", 'What field of work is Wise engaged in?']",43240,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6242011049949978, 0.5217105778760118, 0.42844184189970164, 0.0, 0.47685900044037083, 0.0, 0.11651192831654639, 0.755046384894775, 0.6994884243195036, 0.4086355742782548]","[0.036697015, 0.06732098, 0.014561969, 1.0, 0.0074192947, 1.0, 0.13296424, 0.033897597, 0.0010576866, 0.060047813]"
374,Switch,occupation,disc jockey,1021941,22,163605,"[""David James Andrew Taylor"",""David Taylor"",""DJAT"",""Solid Groove"",""Modeler""]","[""DJ"",""dee jay"",""dj"",""D.J."",""disk jockey"",""dee-jay"",""deejay"",""disquaire"",""discaire""]",http://www.wikidata.org/entity/Q3101707,http://www.wikidata.org/entity/Q130857,Switch (songwriter),Disc jockey,2488,38478,What is Switch's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire""]","['What does Switch do for a living?', ""What is Switch's occupation?"", ""What is Switch's profession?"", ""What is Switch's line of work?"", 'What job role is Switch engaged in?', 'What career path has Switch chosen?', 'What field of employment is Switch part of?', ""What is Switch's source of professional engagement?"", ""What is Switch's vocational pursuit?"", 'What field of work is Switch engaged in?']",40966,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",,"[1.0, 0.4, 0, 0, 1.0, 0, 0, 0, 0, 0]","[0.12047083676167901, 0.40006469737858497, 0.8477229702759652, 0.6209812249721818, 0.126930092464381, 0.0, 0.5550809025957071, 0.5420066356564331, 0.7533981909754252, 0.15903944567038286]","[0.14223188, 0.028025556, 0.00071347185, 0.0022185734, 0.15886895, 1.0, 0.0035561486, 0.002777131, 0.014416226, 0.40356687]"
207,Aim,occupation,disc jockey,704058,22,163605,[],"[""DJ"",""dee jay"",""dj"",""D.J."",""disk jockey"",""dee-jay"",""deejay"",""disquaire"",""discaire""]",http://www.wikidata.org/entity/Q2003140,http://www.wikidata.org/entity/Q130857,Aim (musician),Disc jockey,1155,38478,What is Aim's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire""]","['What does Aim do for a living?', ""What is Aim's occupation?"", ""What is Aim's profession?"", ""What is Aim's line of work?"", 'What job role is Aim engaged in?', 'What career path has Aim chosen?', 'What field of employment is Aim part of?', ""What is Aim's source of professional engagement?"", ""What is Aim's vocational pursuit?"", 'What field of work is Aim engaged in?']",39633,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7140708620827584, 0.5527038938565932, 0.4853437412820712, 0.6296608112755002, 0.41953714484037563, 0.15969874018556784, 0.4893685441295784, 0.6529299857489204, 0.7722496817130498, 0.5216939768223328]","[0.00010413338, 0.041531105, 0.011232885, 0.009032485, 0.015765589, 0.37876555, 0.03178853, 0.014268805, 0.009229843, 0.003989283]"
